Sheath MFC,Sheath Pressure,Pneum. Atomizer MFC,Pneum. Atomizer Press.,Pneum. Impactor Exhaust MFC,Pneum. Impactor Exhaust Press.,Platen Heater,Ink,Ink_temp,Substrate,Print_speed,SPC,Viscosity,Surface Tension,Density,Line,Output
69.565,0.684,469.956,2.674,443.576,0.237,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,1.05,501.221,3.355,443.576,0.631,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,1.05,501.221,3.355,444.553,0.629,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,1.049,502.198,3.355,444.553,0.629,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.565,1.049,501.221,3.355,443.576,0.628,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,0.689,469.956,2.674,443.576,0.239,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,0.686,469.956,2.674,444.553,0.239,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.565,0.722,570.591,3.443,542.257,0.161,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.565,0.72,570.591,3.443,541.28,0.164,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,0.72,569.614,3.443,541.28,0.161,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,0.72,570.591,3.443,542.257,0.16,69.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,0.72,570.591,3.443,541.28,0.159,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,1.059,600.879,4.125,541.28,0.527,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,1.059,600.879,4.125,542.257,0.525,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,0.726,621.397,3.883,592.086,0.109,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,0.723,620.42,3.883,592.086,0.106,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,0.725,621.397,3.883,593.063,0.105,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.565,0.725,620.42,3.883,592.086,0.104,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,0.723,620.42,3.883,593.063,0.104,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
69.663,1.049,650.708,4.542,593.063,0.454,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.032,1
69.663,1.046,649.731,4.542,593.063,0.453,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.032,1
69.663,1.044,650.708,4.542,592.086,0.452,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.032,1
69.663,0.725,671.226,4.337,641.915,0.045,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.037,1
69.663,0.723,671.226,4.337,642.892,0.045,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.037,1
69.663,1.054,701.514,5.033,642.892,0.398,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.032,1
69.663,0.725,671.226,4.337,642.892,0.045,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.037,1
69.565,0.725,671.226,4.337,642.892,0.048,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.037,1
69.663,1.051,751.343,5.546,692.721,0.35,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.032,1
69.663,1.051,752.32,5.531,692.721,0.35,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.032,1
69.663,1.051,751.343,5.531,691.744,0.353,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.032,1
69.663,1.055,752.32,5.546,691.744,0.354,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.032,1
69.663,0.689,770.884,5.333,744.504,0.0,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.037,1
69.663,1.018,800.195,6.029,743.527,0.259,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.044,1
69.663,1.016,800.195,6.029,744.504,0.259,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.044,1
69.663,0.665,819.736,5.861,794.333,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.042,1
69.663,0.665,819.736,5.846,795.31,0.0,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.042,1
69.565,0.989,849.047,6.571,795.31,0.177,70.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.052,1
69.663,0.99,849.047,6.557,794.333,0.177,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.052,1
69.663,0.989,849.047,6.557,795.31,0.177,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.052,1
69.565,0.99,849.047,6.571,794.333,0.178,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.052,1
69.663,0.658,868.588,6.425,844.162,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.049,1
69.663,0.658,868.588,6.432,845.139,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.049,1
69.663,0.991,898.876,7.194,844.162,0.125,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.056,1
69.565,0.994,898.876,7.179,844.162,0.125,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.056,1
69.663,0.994,899.853,7.194,844.162,0.123,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.056,1
69.663,0.653,919.394,7.07,894.968,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.049,1
69.663,0.654,918.417,7.07,894.968,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.049,1
69.663,0.654,970.2,7.78,943.82,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.061,1
79.629,0.705,115.291,1.15,93.796,0.662,70.2,Tungsten,31.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.705,116.268,1.15,94.773,0.664,70.2,Tungsten,31.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.061,145.579,1.722,94.773,1.02,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.059,146.556,1.722,94.773,1.02,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.057,146.556,1.722,93.796,1.02,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.531,1.057,145.579,1.707,94.773,1.02,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.053,146.556,1.707,92.819,1.013,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.531,1.05,146.556,1.707,94.773,1.013,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.702,165.12,1.267,145.579,0.621,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.703,165.12,1.267,144.602,0.621,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.077,195.408,1.89,144.602,1.004,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.077,196.385,1.89,144.602,1.002,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.077,196.385,1.89,145.579,1.001,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.073,195.408,1.868,145.579,0.995,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.705,214.949,1.429,194.431,0.576,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.705,214.949,1.414,195.408,0.574,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.703,214.949,1.429,196.385,0.575,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.702,213.972,1.429,194.431,0.574,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.702,213.972,1.414,196.385,0.574,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.703,213.972,1.414,195.408,0.574,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.056,246.214,2.037,195.408,0.934,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.055,246.214,2.037,196.385,0.93,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.055,245.237,2.037,194.431,0.933,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.051,246.214,2.037,194.431,0.93,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.728,264.778,1.67,245.237,0.546,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.728,264.778,1.663,246.214,0.546,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.059,295.066,2.256,245.237,0.885,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.059,296.043,2.256,246.214,0.882,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.057,296.043,2.256,245.237,0.882,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.056,295.066,2.242,246.214,0.88,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.733,315.584,1.905,295.066,0.488,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.733,316.561,1.905,294.089,0.487,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.733,316.561,1.905,295.066,0.485,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.731,315.584,1.905,294.089,0.485,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.098,345.872,2.549,294.089,0.867,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.095,344.895,2.564,294.089,0.867,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.089,344.895,2.542,295.066,0.861,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.757,366.39,2.198,341.964,0.454,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.117,395.701,2.857,341.964,0.824,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.114,396.678,2.857,340.987,0.822,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.116,396.678,2.857,341.964,0.821,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.758,365.413,2.198,340.987,0.457,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.758,366.39,2.198,341.964,0.454,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.136,447.484,3.15,390.816,0.778,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.796,469.956,2.835,444.553,0.366,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.726,0.795,470.933,2.835,443.576,0.363,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.795,469.956,2.835,443.576,0.365,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.794,470.933,2.821,444.553,0.363,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.15,502.198,3.502,444.553,0.722,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.149,501.221,3.502,444.553,0.722,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.149,502.198,3.502,443.576,0.72,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.148,501.221,3.502,443.576,0.72,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.812,520.762,3.201,493.405,0.324,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.81,520.762,3.187,494.382,0.324,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.811,520.762,3.201,492.428,0.324,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.154,552.027,3.868,494.382,0.662,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.034,1
79.629,1.154,552.027,3.868,493.405,0.664,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.034,1
79.629,0.817,570.591,3.575,541.28,0.27,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,0.817,570.591,3.59,542.257,0.27,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
79.629,1.16,600.879,4.264,541.28,0.621,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.031,1
79.629,0.807,620.42,3.993,593.063,0.195,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.022,1
79.629,0.807,621.397,3.993,593.063,0.194,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.022,1
79.629,0.806,621.397,3.993,592.086,0.194,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.022,1
79.629,1.154,649.731,4.689,592.086,0.558,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.037,1
79.629,1.154,650.708,4.689,593.063,0.556,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.037,1
79.629,1.153,649.731,4.689,593.063,0.556,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.037,1
79.629,1.153,650.708,4.689,592.086,0.554,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.037,1
79.629,0.806,671.226,4.447,641.915,0.139,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.022,1
79.629,0.807,671.226,4.454,643.869,0.142,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.022,1
79.629,1.16,701.514,5.187,642.892,0.503,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.039,1
79.629,0.801,721.055,4.945,692.721,0.085,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.024,1
79.726,0.8,721.055,4.93,692.721,0.084,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.024,1
79.629,0.8,721.055,4.93,691.744,0.082,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.024,1
79.629,1.171,751.343,5.7,692.721,0.466,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.047,1
79.629,1.171,752.32,5.714,691.744,0.466,70.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.047,1
79.629,1.168,751.343,5.714,691.744,0.465,70.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.047,1
79.629,0.784,770.884,5.458,743.527,0.007,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.034,1
79.629,0.784,770.884,5.443,744.504,0.006,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.034,1
79.629,1.125,800.195,6.176,743.527,0.357,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.061,1
79.629,0.752,819.736,5.971,795.31,0.0,69.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.047,1
79.629,0.752,819.736,5.956,794.333,0.0,69.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.047,1
79.629,0.739,868.588,6.535,844.162,0.0,69.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.066,1
79.629,0.74,868.588,6.535,845.139,0.0,69.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.066,1
79.629,0.745,918.417,7.179,894.968,0.0,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.083,1
79.629,0.745,919.394,7.194,894.968,0.0,69.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.083,1
79.629,0.744,918.417,7.201,895.945,0.0,69.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.083,1
79.629,0.744,970.2,7.875,943.82,0.0,69.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.115,1
79.629,0.741,970.2,7.875,944.797,0.0,69.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.115,1
89.692,0.808,116.268,1.26,94.773,0.766,70.2,Tungsten,31.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.811,116.268,1.26,93.796,0.766,70.2,Tungsten,31.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.166,145.579,1.846,94.773,1.131,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.167,146.556,1.846,93.796,1.129,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.166,145.579,1.846,94.773,1.129,69.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.812,165.12,1.392,144.602,0.734,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.812,165.12,1.392,144.602,0.731,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.175,196.385,1.993,145.579,1.101,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.175,195.408,1.993,145.579,1.099,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.175,195.408,1.993,144.602,1.096,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.173,195.408,1.993,145.579,1.095,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.172,196.385,1.993,144.602,1.095,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.171,195.408,1.993,144.602,1.094,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.814,214.949,1.553,195.408,0.69,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.813,213.972,1.553,195.408,0.69,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.812,213.972,1.553,194.431,0.69,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.888,0.812,214.949,1.553,194.431,0.687,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.178,246.214,2.176,195.408,1.056,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.177,246.214,2.176,194.431,1.056,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.175,246.214,2.176,194.431,1.055,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.838,264.778,1.795,245.237,0.662,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.836,264.778,1.773,245.237,0.662,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.827,264.778,1.766,246.214,0.652,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.821,264.778,1.758,246.214,0.646,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.194,295.066,2.418,245.237,1.022,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.193,296.043,2.41,245.237,1.02,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.192,296.043,2.41,245.237,1.016,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.189,296.043,2.396,246.214,1.015,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.186,296.043,2.396,246.214,1.01,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.842,316.561,2.022,294.089,0.611,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.841,315.584,2.022,295.066,0.609,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.841,315.584,2.022,294.089,0.607,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.839,316.561,2.022,294.089,0.607,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.841,316.561,2.015,295.066,0.607,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.838,316.561,2.022,295.066,0.606,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.836,316.561,2.015,293.112,0.604,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.836,315.584,2.015,294.089,0.601,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.215,344.895,2.681,294.089,0.985,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.211,344.895,2.681,294.089,0.983,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.211,345.872,2.674,293.112,0.983,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.872,365.413,2.322,341.964,0.581,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.872,366.39,2.337,341.964,0.58,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.872,366.39,2.322,342.941,0.58,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.869,366.39,2.322,341.964,0.58,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.869,366.39,2.322,340.987,0.576,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.239,396.678,2.996,341.964,0.952,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.239,395.701,2.982,341.964,0.949,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.239,396.678,2.996,341.964,0.949,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.239,396.678,2.982,340.987,0.946,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.236,395.701,2.982,341.964,0.943,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.896,416.219,2.615,389.839,0.54,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.894,417.196,2.615,390.816,0.54,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.894,416.219,2.615,390.816,0.537,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.893,417.196,2.615,389.839,0.537,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.253,447.484,3.26,390.816,0.9,70.5,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.253,447.484,3.26,390.816,0.899,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.885,469.956,2.908,443.576,0.454,70.2,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.885,469.956,2.901,444.553,0.454,70.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.254,447.484,3.26,389.839,0.9,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.253,447.484,3.26,389.839,0.9,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,0.897,520.762,3.26,493.405,0.398,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.02,1
89.79,0.899,520.762,3.267,492.428,0.398,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.02,1
89.692,0.897,520.762,3.267,494.382,0.399,70.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.02,1
89.692,1.272,552.027,3.985,493.405,0.784,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.272,551.05,3.971,492.428,0.784,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.692,1.271,551.05,3.985,493.405,0.784,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,1.27,552.027,3.971,493.405,0.783,69.8,Tungsten,30.0,LTCC,0,60.0,275,29.0,2.4,0.0,0
89.79,0.878,570.591,3.619,541.28,0.304,70.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.02,1
89.692,0.88,570.591,3.619,541.28,0.304,70.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.02,1
89.692,0.88,570.591,3.604,542.257,0.306,71.1,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.02,1
89.79,1.276,600.879,4.366,541.28,0.734,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.029,1
89.79,1.276,600.879,4.366,542.257,0.733,69.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.029,1
89.692,1.277,600.879,4.366,542.257,0.734,69.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.029,1
89.692,1.277,600.879,4.366,541.28,0.731,70.5,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.029,1
89.692,0.906,620.42,4.081,593.063,0.305,69.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.022,1
89.692,0.904,621.397,4.081,592.086,0.305,70.8,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.022,1
89.79,0.905,621.397,4.081,593.063,0.305,70.2,Tungsten,30.0,LTCC,1,60.0,275,29.0,2.4,0.022,1
